question,question-paraphrase,sampled_outputs,question-cons_paraphrase,consistent_outputs,correct_outputs,score-sampled_outputs,score-consistent_outputs
What happens if you go outdoors in cold weather with wet hair?,"Even though your hair is wet, what will occur if you step outside into the cold weather?",Stepping outside in cold weather with wet hair can cause it to freeze and break.,"Assuming you go outside in cold weather with wet hair, what might occur?","Option 4: Going outside in cold weather with wet hair could lead to hypothermia, as the body loses heat more quickly when wet.","If you go outdoors in cold weather with wet hair, you might feel cold","[0.0, 1.0, 0.5833333333333333, 0.5833333333333333, 0.0, 0.0, 0.07804281318374003, 0.9296783904234568, 0.6011537270581659, 0.5319792820955627, 0.011474489750980865, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.9997603297233582, 0.9971299767494202, 0.0003968660021200776, 0.0]"
How long should you wait between eating a meal and going swimming?,What is the duration of time you should wait before swimming after having a meal?,It is recommended to wait at least 30 minutes after eating before swimming.,What is the recommended time gap between having a meal and going for a swim?,Option 3: It is recommended to wait at least 1-2 hours after eating before swimming.,You do not need to wait between eating and swimming,"[0.16666666666666666, 1.0, 1.0, 0.8333333333333333, 0.0, 0.5, 0.44899158898209796, 0.9697370628515879, 0.9988794823487599, 0.810138647754987, 0.02598598375819468, 0.5]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997530579566956, 0.9956525564193726, 0.0003393573861103505, 1.0]"
How long should you wait between eating a meal and going swimming?,What is the recommended period to wait after a meal before swimming?,It is recommended to wait at least 30 minutes after eating before swimming.,What is the recommended duration to delay swimming after having a meal?,Option 3: It is recommended to wait at least 1-2 hours after eating before swimming.,You do not need to wait between eating and swimming,"[0.16666666666666666, 1.0, 1.0, 0.8333333333333333, 0.0, 0.5, 0.44899158898209796, 0.9697370628515879, 0.9988794823487599, 0.810138647754987, 0.02598598375819468, 0.5]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997530579566956, 0.9956525564193726, 0.0003393573861103505, 1.0]"
How long should you wait between eating a meal and going swimming?,What is the recommended time interval between eating a meal and going for a swim?,It is recommended to wait at least one hour after eating a meal before going for a swim.,What is the recommended duration of time to wait between having a meal and engaging in swimming?,Option 3: It is recommended to wait at least 1-2 hours after eating before swimming.,You do not need to wait between eating and swimming,"[0.16666666666666666, 1.0, 1.0, 0.8333333333333333, 0.0, 0.5, 0.44899158898209796, 0.9697370628515879, 0.9988794823487599, 0.810138647754987, 0.02598598375819468, 0.5]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997530579566956, 0.9956525564193726, 0.0003393573861103505, 1.0]"
How long should you wait between eating a meal and going swimming?,"Even if you have eaten a meal, how much time should you take before jumping into the pool?",You should wait at least 30 minutes after eating before jumping into the pool.,"Although you want to go swimming, how much time do you need to wait after eating a meal?",Option 3: It is recommended to wait at least 1-2 hours after eating before swimming.,You do not need to wait between eating and swimming,"[0.16666666666666666, 1.0, 1.0, 0.8333333333333333, 0.0, 0.5, 0.44899158898209796, 0.9697370628515879, 0.9988794823487599, 0.810138647754987, 0.02598598375819468, 0.5]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997530579566956, 0.9956525564193726, 0.0003393573861103505, 1.0]"
What happens if you swallow gum?,What occurs if you ingest chewing gum?,Chewing gum is not digestible and will pass through the digestive system unchanged.,What occurs if you ingest chewing gum?,Option 4: The gum passes through the digestive system without being digested.,"If you swallow gum, it will pass through your digestive system","[0.16666666666666666, 0.5, 0.08333333333333333, 0.25, 0.41666666666666663, 0.0, 0.16002189999100525, 0.9159129858016968, 0.08247059064403098, 0.2845030344663731, 0.4304637297961259, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.9999998807907104, 0.9997177720069885, 0.996577799320221, 0.00024356816720683128, 0.0]"
What happens if you swallow gum?,What is the outcome if you ingest chewing gum?,Chewing gum is not toxic and will pass through the digestive system without any adverse effects.,"In the event that gum is ingested, what are the consequences?",Option 4: The gum passes through the digestive system without being digested.,"If you swallow gum, it will pass through your digestive system","[0.16666666666666666, 0.5, 0.08333333333333333, 0.25, 0.41666666666666663, 0.0, 0.16002189999100525, 0.9159129858016968, 0.08247059064403098, 0.2845030344663731, 0.4304637297961259, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.9999998807907104, 0.9997177720069885, 0.996577799320221, 0.00024356816720683128, 0.0]"
What happens if you swallow gum?,"If gum is swallowed, what is the outcome?","Generally, swallowing gum is harmless and passes through the digestive system without causing any problems.","If gum is swallowed, what occurs?",Option 4: The gum passes through the digestive system without being digested.,"If you swallow gum, it will pass through your digestive system","[0.16666666666666666, 0.5, 0.08333333333333333, 0.25, 0.41666666666666663, 0.0, 0.16002189999100525, 0.9159129858016968, 0.08247059064403098, 0.2845030344663731, 0.4304637297961259, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.9999998807907104, 0.9997177720069885, 0.996577799320221, 0.00024356816720683128, 0.0]"
What happens if you swallow gum?,"Even if you ingest gum, what are the consequences?","Ingesting gum can cause digestive issues, such as abdominal pain, nausea, and diarrhea.","Even though you swallow gum, what occurs?",Option 4: The gum passes through the digestive system without being digested.,"If you swallow gum, it will pass through your digestive system","[0.16666666666666666, 0.5, 0.08333333333333333, 0.25, 0.41666666666666663, 0.0, 0.16002189999100525, 0.9159129858016968, 0.08247059064403098, 0.2845030344663731, 0.4304637297961259, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.9999998807907104, 0.9997177720069885, 0.996577799320221, 0.00024356816720683128, 0.0]"
What are the benefits of eating an apple a day?,What are the advantages of consuming an apple every day?,"Consuming an apple every day provides numerous health benefits, including improved digestion, increased energy, and reduced risk of certain diseases.",What advantages are there in consuming one apple daily?,"Option 3: Consuming one apple daily can provide numerous health benefits, such as improved digestion, increased fiber intake, and reduced risk of chronic diseases.",Apples are nutritious,"[0.0, 1.0, 0.41666666666666663, 0.0, 0.0, 0.16666666666666666, 0.18643921257894727, 0.9472953677177429, 0.544296579551883, 0.1224309762037592, 0.0022878743887607316, 0.16666666666666666]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997475743293762, 0.9939209222793579, 0.0003468786890152842, 1.0]"
What are the benefits of eating an apple a day?,What advantages are there to consuming one apple daily?,"Consuming one apple daily can provide numerous health benefits, such as improved digestion, increased energy levels, and improved overall health.",In what way does consuming one apple per day promote wellness?,"Option 3: Consuming one apple daily can provide numerous health benefits, such as improved digestion, increased fiber intake, and reduced risk of chronic diseases.",Apples are nutritious,"[0.0, 1.0, 0.41666666666666663, 0.0, 0.0, 0.16666666666666666, 0.18643921257894727, 0.9472953677177429, 0.544296579551883, 0.1224309762037592, 0.0022878743887607316, 0.16666666666666666]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997475743293762, 0.9939209222793579, 0.0003468786890152842, 1.0]"
What are the benefits of eating an apple a day?,"Among the advantages of consuming one apple daily, what are they?","Consuming one apple daily provides numerous health benefits, including improved digestion, improved heart health, and increased energy.","Among the advantages of consuming one apple daily, what are they?","Option 3: Consuming one apple daily can provide numerous health benefits, such as improved digestion, increased fiber intake, and reduced risk of chronic diseases.",Apples are nutritious,"[0.0, 1.0, 0.41666666666666663, 0.0, 0.0, 0.16666666666666666, 0.18643921257894727, 0.9472953677177429, 0.544296579551883, 0.1224309762037592, 0.0022878743887607316, 0.16666666666666666]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997475743293762, 0.9939209222793579, 0.0003468786890152842, 1.0]"
What are the benefits of eating an apple a day?,"Despite the fact that not everyone may enjoy eating apples, what advantages can be gained by consuming one daily?","Consuming an apple daily can provide essential vitamins and minerals, promote better digestion, and help with weight management.","Even though there are many benefits of a daily apple, what are they?","Option 3: Consuming one apple daily can provide numerous health benefits, such as improved digestion, increased fiber intake, and reduced risk of chronic diseases.",Apples are nutritious,"[0.0, 1.0, 0.41666666666666663, 0.0, 0.0, 0.16666666666666666, 0.18643921257894727, 0.9472953677177429, 0.544296579551883, 0.1224309762037592, 0.0022878743887607316, 0.16666666666666666]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997475743293762, 0.9939209222793579, 0.0003468786890152842, 1.0]"
Why shouldn't you sit close to the television?,What are the reasons for not sitting in close proximity to the television?,"Sitting in close proximity to the television can cause eye strain and headaches, and can also be harmful to hearing.",What is the reason for not sitting near the television?,Option 3: Sitting near the television can be unhealthy due to the radiation it emits.,You shouldn't sit close to the television because it can cause temporary eyestrain,"[0.0, 1.0, 0.8333333333333333, 0.5833333333333333, 0.0, 0.0, 0.2629565568915897, 0.9506158828735352, 0.8189291144159748, 0.5527645839417042, 0.00053189832760836, 0.0]","[0.5, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.9578435122966766, 0.9740836471319199, 0.4984389149758499, 0.000610859235166572, 0.0]"
Why shouldn't you sit close to the television?,For what reason is it recommended not to sit in close proximity to the television?,Sitting in close proximity to the television can cause eyestrain and headaches.,What is the reason for avoiding sitting near the television?,Option 3: Sitting near the television can be unhealthy due to the radiation it emits.,You shouldn't sit close to the television because it can cause temporary eyestrain,"[0.0, 1.0, 0.8333333333333333, 0.5833333333333333, 0.0, 0.0, 0.2629565568915897, 0.9506158828735352, 0.8189291144159748, 0.5527645839417042, 0.00053189832760836, 0.0]","[0.5, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.9578435122966766, 0.9740836471319199, 0.4984389149758499, 0.000610859235166572, 0.0]"
Why shouldn't you sit close to the television?,What is the reason for not sitting near the television?,Sitting too close to the television can damage your eyesight.,What is the reason for avoiding sitting near the television?,Option 3: Sitting near the television can be unhealthy due to the radiation it emits.,You shouldn't sit close to the television because it can cause temporary eyestrain,"[0.0, 1.0, 0.8333333333333333, 0.5833333333333333, 0.0, 0.0, 0.2629565568915897, 0.9506158828735352, 0.8189291144159748, 0.5527645839417042, 0.00053189832760836, 0.0]","[0.5, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.9578435122966766, 0.9740836471319199, 0.4984389149758499, 0.000610859235166572, 0.0]"
Why shouldn't you sit close to the television?,"Despite the fact that you may want to sit close to the television, why would it be unwise to do so?",Sitting too close to the television can cause strain on the eyes and cause headaches.,"Despite the fact that you may enjoy sitting close to the television, why is it not recommended?",Option 4: Sitting too close to the television can strain your eyes and cause headaches.,You shouldn't sit close to the television because it can cause temporary eyestrain,"[0.0, 1.0, 0.8333333333333333, 0.5833333333333333, 0.0, 0.0, 0.2629565568915897, 0.9506158828735352, 0.8189291144159748, 0.5527645839417042, 0.00053189832760836, 0.0]","[0.5, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.9578435122966766, 0.9740836471319199, 0.4984389149758499, 0.000610859235166572, 0.0]"
"What are the exact words that the Queen says to her mirror in the 1937 film ""Snow White and the Seven Dwarfs""?","What are the precise phrases that the Queen utters to her mirror in the 1937 movie ""Snow White and the Seven Dwarfs""?","The Queen asks her mirror, ""Magic Mirror on the wall, who is the fairest one of all?""","What are the precise phrases that the Queen utters to her looking-glass in the 1937 movie ""Snow White and the Seven Dwarfs""?","Option 4: The Queen asks her mirror, ""Magic Mirror on the wall, who is the fairest one of all?""","Magic mirror on the wall, who is the fairest one of all","[0.5, 1.0, 1.0, 0.5833333333333333, 0.0, 0.25, 0.42930955809510635, 0.9489261507987976, 0.9989245980978012, 0.5535280617914395, 0.0025308413460152224, 0.5416666666666665]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997778534889221, 0.9948219060897827, 0.0007055506575852633, 1.0]"
"What are the exact words that the Queen says to her mirror in the 1937 film ""Snow White and the Seven Dwarfs""?","In what way does the Queen express herself to the mirror in the movie ""Snow White and the Seven Dwarfs"" from 1937?",The Queen expresses herself to the mirror by asking it who is the fairest of them all.,"In what way does the Queen speak to her mirror in the movie ""Snow White and the Seven Dwarfs"" from 1937?","Option 4: The Queen asks her mirror, ""Magic Mirror on the wall, who is the fairest one of all?""","Magic mirror on the wall, who is the fairest one of all","[0.5, 1.0, 1.0, 0.5833333333333333, 0.0, 0.25, 0.42930955809510635, 0.9489261507987976, 0.9989245980978012, 0.5535280617914395, 0.0025308413460152224, 0.5416666666666665]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997778534889221, 0.9948219060897827, 0.0007055506575852633, 1.0]"
"What are the exact words that the Queen says to her mirror in the 1937 film ""Snow White and the Seven Dwarfs""?","In the 1937 film ""Snow White and the Seven Dwarfs,"" what is the exact wording used by the Queen when speaking to her mirror?","The Queen asks the mirror, ""Mirror, mirror, on the wall, who is the fairest one of all?""","In the 1937 film ""Snow White and the Seven Dwarfs,"" what is the specific phrase that the Queen uses when she talks to her mirror?","Option 4: The Queen asks her mirror, ""Magic Mirror on the wall, who is the fairest one of all?""","Magic mirror on the wall, who is the fairest one of all","[0.5, 1.0, 1.0, 0.5833333333333333, 0.0, 0.25, 0.42930955809510635, 0.9489261507987976, 0.9989245980978012, 0.5535280617914395, 0.0025308413460152224, 0.5416666666666665]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997778534889221, 0.9948219060897827, 0.0007055506575852633, 1.0]"
"What are the exact words that the Queen says to her mirror in the 1937 film ""Snow White and the Seven Dwarfs""?","Despite the fact that it is a 1937 movie, what are the precise words that the Queen utters to her mirror in ""Snow White and the Seven Dwarfs""?","The Queen asks her mirror, ""Magic mirror on the wall, who is the fairest one of all?""","Even though it is a 1937 film, what does the Queen say to her mirror in ""Snow White and the Seven Dwarfs""?","Option 4: The Queen asks her mirror, ""Magic Mirror on the wall, who is the fairest one of all?""","Magic mirror on the wall, who is the fairest one of all","[0.5, 1.0, 1.0, 0.5833333333333333, 0.0, 0.25, 0.42930955809510635, 0.9489261507987976, 0.9989245980978012, 0.5535280617914395, 0.0025308413460152224, 0.5416666666666665]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997778534889221, 0.9948219060897827, 0.0007055506575852633, 1.0]"
"What does Darth Vader say to Luke in ""The Empire Strikes Back""?","What is the dialogue Darth Vader utters to Luke in ""The Empire Strikes Back""?","Darth Vader tells Luke, ""I am your father.""","What are the words that Darth Vader utters to Luke in ""The Empire Strikes Back""?","Option 3: Darth Vader utters the words ""I am your father"" to Luke in ""The Empire Strikes Back"".",No. I am your father,"[0.0, 0.6666666666666666, 1.0, 0.3333333333333333, 0.0, 0.75, 0.14684990225134634, 0.9246639013290405, 0.9979604134956995, 0.3356252166862153, 0.007821779409520483, 1.0416666666666665]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0000001192092896, 0.9997648596763611, 0.9956340193748474, 0.000368496315786615, 1.0]"
"What does Darth Vader say to Luke in ""The Empire Strikes Back""?","In what way does Darth Vader communicate with Luke in ""The Empire Strikes Back""?",Darth Vader communicates with Luke telepathically through the Force.,"In what manner does Darth Vader communicate with Luke in ""The Empire Strikes Back""?","Option 3: Darth Vader utters the words ""I am your father"" to Luke in ""The Empire Strikes Back"".",No. I am your father,"[0.0, 0.6666666666666666, 1.0, 0.3333333333333333, 0.0, 0.75, 0.14684990225134634, 0.9246639013290405, 0.9979604134956995, 0.3356252166862153, 0.007821779409520483, 1.0416666666666665]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0000001192092896, 0.9997648596763611, 0.9956340193748474, 0.000368496315786615, 1.0]"
"What does Darth Vader say to Luke in ""The Empire Strikes Back""?","In ""The Empire Strikes Back"", what is the dialogue between Darth Vader and Luke?",Darth Vader tells Luke that he is his father and Luke responds in shock and disbelief.,"In ""The Empire Strikes Back"", what words does Darth Vader utter to Luke?","Option 3: Darth Vader utters the words ""I am your father"" to Luke in ""The Empire Strikes Back"".",No. I am your father,"[0.0, 0.6666666666666666, 1.0, 0.3333333333333333, 0.0, 0.75, 0.14684990225134634, 0.9246639013290405, 0.9979604134956995, 0.3356252166862153, 0.007821779409520483, 1.0416666666666665]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0000001192092896, 0.9997648596763611, 0.9956340193748474, 0.000368496315786615, 1.0]"
"What does Darth Vader say to Luke in ""The Empire Strikes Back""?","Although he is the villain, what does Darth Vader tell Luke in ""The Empire Strikes Back""?",Darth Vader tells Luke that he is his father.,"Even though it might seem like a simple question, can you tell me the dialogue between Darth Vader and Luke in ""The Empire Strikes Back""?","Option 3: Darth Vader utters the words ""I am your father"" to Luke in ""The Empire Strikes Back"".",No. I am your father,"[0.0, 0.6666666666666666, 1.0, 0.3333333333333333, 0.0, 0.75, 0.14684990225134634, 0.9246639013290405, 0.9979604134956995, 0.3356252166862153, 0.007821779409520483, 1.0416666666666665]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0000001192092896, 0.9997648596763611, 0.9956340193748474, 0.000368496315786615, 1.0]"
What did Paul Revere say during his midnight ride to warn the American militia of the approach of British forces?,What were the words uttered by Paul Revere during his nocturnal journey to alert the American militia about the impending arrival of British troops?,"Paul Revere famously shouted ""The British are coming!"" as he rode through the night to warn the American militia of the approaching British troops.",What words did Paul Revere utter on his nighttime journey to alert the American military of the impending arrival of British troops?,"Option 3: Paul Revere used the phrase ""The British are coming!"" to alert the American militia about the imminent arrival of British forces.",The Regulars are coming out,"[0.0, 1.0, 1.0, 0.41666666666666663, 0.0, 0.3333333333333333, 0.10870660504237026, 0.9463556408882141, 0.9993967612584431, 0.4466963248099394, 0.0006728728949383367, 0.7152777777777778]","[0.5, 1.0, 1.0, 0.75, 0.0, 0.5, 0.588204992353794, 0.9670592248439789, 0.9995325654745102, 0.7255253759794869, 0.0010340573644498363, 1.0625]"
What did Paul Revere say during his midnight ride to warn the American militia of the approach of British forces?,In what words did Paul Revere communicate to the American militia about the coming of British forces during his ride at midnight?,"Paul Revere communicated to the American militia that ""The British are coming!"" during his midnight ride.",How did Paul Revere communicate to the American militia about the impending arrival of British forces during his midnight ride?,"Option 3: Paul Revere used the phrase ""The British are coming!"" to alert the American militia about the imminent arrival of British forces.",The Regulars are coming out,"[0.0, 1.0, 1.0, 0.41666666666666663, 0.0, 0.3333333333333333, 0.10870660504237026, 0.9463556408882141, 0.9993967612584431, 0.4466963248099394, 0.0006728728949383367, 0.7152777777777778]","[0.5, 1.0, 1.0, 0.75, 0.0, 0.5, 0.588204992353794, 0.9670592248439789, 0.9995325654745102, 0.7255253759794869, 0.0010340573644498363, 1.0625]"
What did Paul Revere say during his midnight ride to warn the American militia of the approach of British forces?,"During Paul Revere's midnight ride, what was his warning to the American militia about the approaching British forces?",Paul Revere warned the American militia that the British forces were approaching.,"During Paul Revere's midnight ride, what words did he use to alert the American militia about the imminent arrival of British forces?",Option 4: Paul Revere's message during his midnight ride was to alert the American militia that the British forces were approaching.,The Regulars are coming out,"[0.0, 1.0, 1.0, 0.41666666666666663, 0.0, 0.3333333333333333, 0.10870660504237026, 0.9463556408882141, 0.9993967612584431, 0.4466963248099394, 0.0006728728949383367, 0.7152777777777778]","[0.5, 1.0, 1.0, 0.75, 0.0, 0.5, 0.588204992353794, 0.9670592248439789, 0.9995325654745102, 0.7255253759794869, 0.0010340573644498363, 1.0625]"
What did Paul Revere say during his midnight ride to warn the American militia of the approach of British forces?,"Despite the approach of British forces, what message did Paul Revere convey to the American militia during his midnight ride?",Paul Revere conveyed the message that the British were coming during his midnight ride.,"Although the British forces were approaching, what was the message that Paul Revere conveyed during his midnight ride to alert the American militia?","Option 3: Paul Revere used the phrase ""The British are coming!"" to alert the American militia about the imminent arrival of British forces.",The Regulars are coming out,"[0.0, 1.0, 1.0, 0.41666666666666663, 0.0, 0.3333333333333333, 0.10870660504237026, 0.9463556408882141, 0.9993967612584431, 0.4466963248099394, 0.0006728728949383367, 0.7152777777777778]","[0.5, 1.0, 1.0, 0.75, 0.0, 0.5, 0.588204992353794, 0.9670592248439789, 0.9995325654745102, 0.7255253759794869, 0.0010340573644498363, 1.0625]"
"What was Nixon referring to when he said,""I am not a crook""?","What was Nixon alluding to when he uttered the phrase, ""I am not a wrongdoer""?",Nixon was implying that he had not done anything wrong.,"What was the specific thing Nixon meant when he uttered the phrase,""I am not a criminal""? (using synonyms)","Option 4: Nixon was alluding to the Watergate scandal, in which he was accused of various crimes and abuses of power.",Nixon was responding to a question about his personal finances,"[0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.25, 0.5, 0.6666666666666666, 0.15759383367380903, 0.9168305198351542, 0.6869830263894983, 0.25673874213195325, 0.45384619460552733, 0.8333333333333333]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997503161430359, 0.9947527647018433, 0.0003788226458709687, 1.0]"
"What was Nixon referring to when he said,""I am not a crook""?","To what was Nixon alluding when he uttered the phrase, ""I am not a criminal""?",Nixon was alluding to the fact that he did not commit any criminal acts.,"To what was Nixon alluding when he uttered the phrase, ""I am not a criminal""?","Option 4: Nixon was alluding to the Watergate scandal, in which he was accused of various crimes and abuses of power.",Nixon was responding to a question about his personal finances,"[0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.25, 0.5, 0.6666666666666666, 0.15759383367380903, 0.9168305198351542, 0.6869830263894983, 0.25673874213195325, 0.45384619460552733, 0.8333333333333333]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997503161430359, 0.9947527647018433, 0.0003788226458709687, 1.0]"
"What was Nixon referring to when he said,""I am not a crook""?","When Nixon made the statement, ""I am not a crook,"" what was he alluding to?",Nixon was alluding to the accusations of criminal activity that had been leveled against him during the Watergate scandal.,"When Nixon stated ""I am not a crook,"" what was he alluding to?","Option 4: Nixon was alluding to the Watergate scandal, in which he was accused of various crimes and abuses of power.",Nixon was responding to a question about his personal finances,"[0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.25, 0.5, 0.6666666666666666, 0.15759383367380903, 0.9168305198351542, 0.6869830263894983, 0.25673874213195325, 0.45384619460552733, 0.8333333333333333]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997503161430359, 0.9947527647018433, 0.0003788226458709687, 1.0]"
"What was Nixon referring to when he said,""I am not a crook""?","Though Nixon uttered the phrase, ""I am not a crook"", what was he alluding to?",Nixon was alluding to the accusations of corruption and illegal activities that were made against him during the Watergate scandal.,"Although Nixon denied any wrongdoing, what was he alluding to with his statement ""I am not a crook""?","Option 4: Nixon was alluding to the Watergate scandal, in which he was accused of various crimes and abuses of power.",Nixon was responding to a question about his personal finances,"[0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.25, 0.5, 0.6666666666666666, 0.15759383367380903, 0.9168305198351542, 0.6869830263894983, 0.25673874213195325, 0.45384619460552733, 0.8333333333333333]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.9997503161430359, 0.9947527647018433, 0.0003788226458709687, 1.0]"
"Who actually said,""Let them eat cake""?","Who actually quoted the phrase ""Allow them to consume cake""?","Marie Antoinette is commonly credited with the quote ""Let them eat cake.""","Who exactly uttered the words,""Allow them to consume pastry""?","Option 4: The phrase ""Let them eat cake"" is often attributed to Marie Antoinette, the Queen of France in the late 18th century.","Rousseau attributed the statement to a princess, possibly Maria Theresa of Spain","[0.0, 0.5, 0.9166666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.22872119568490348, 0.8988228142261505, 0.9340201343099276, 0.3082838141611622, 0.08473332616874055, 0.41666666666666663]","[0.5, 1.0, 1.0, 0.75, 0.0, 0.75, 0.6339207711705287, 0.9509710669517517, 0.995167687535286, 0.7414561582263559, 0.0005095575615996495, 0.8333333333333333]"
"Who actually said,""Let them eat cake""?","In what way did the person who said, ""Let them eat cake,"" make the statement?","The person who said ""Let them eat cake"" made the statement in a dismissive and insensitive way.","In what way can we identify the person who spoke the words, ""Let them eat cake""?","Option 4: The phrase ""Let them eat cake"" is often attributed to Marie Antoinette, the Queen of France in the late 18th century.","Rousseau attributed the statement to a princess, possibly Maria Theresa of Spain","[0.0, 0.5, 0.9166666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.22872119568490348, 0.8988228142261505, 0.9340201343099276, 0.3082838141611622, 0.08473332616874055, 0.41666666666666663]","[0.5, 1.0, 1.0, 0.75, 0.0, 0.75, 0.6339207711705287, 0.9509710669517517, 0.995167687535286, 0.7414561582263559, 0.0005095575615996495, 0.8333333333333333]"
"Who actually said,""Let them eat cake""?","Among the people, who uttered the phrase, ""Let them eat cake""?","Marie Antoinette is famously believed to have uttered the phrase ""Let them eat cake"" when told that the French peasantry had no bread.","Among those who spoke, who is the one that uttered the phrase ""Let them eat cake""?","Option 3: Marie Antoinette is the one who uttered the phrase ""Let them eat cake"".","Rousseau attributed the statement to a princess, possibly Maria Theresa of Spain","[0.0, 0.5, 0.9166666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.22872119568490348, 0.8988228142261505, 0.9340201343099276, 0.3082838141611622, 0.08473332616874055, 0.41666666666666663]","[0.5, 1.0, 1.0, 0.75, 0.0, 0.75, 0.6339207711705287, 0.9509710669517517, 0.995167687535286, 0.7414561582263559, 0.0005095575615996495, 0.8333333333333333]"
"Who actually said,""Let them eat cake""?","Even though the phrase ""Let them eat cake"" is famous, who was the one who said it?","The phrase ""Let them eat cake"" is attributed to Marie Antoinette.","Although there are many claims, who can be credited with saying,""Let them eat cake""?","Option 4: The phrase ""Let them eat cake"" is often attributed to Marie Antoinette, the Queen of France in the late 18th century.","Rousseau attributed the statement to a princess, possibly Maria Theresa of Spain","[0.0, 0.5, 0.9166666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.22872119568490348, 0.8988228142261505, 0.9340201343099276, 0.3082838141611622, 0.08473332616874055, 0.41666666666666663]","[0.5, 1.0, 1.0, 0.75, 0.0, 0.75, 0.6339207711705287, 0.9509710669517517, 0.995167687535286, 0.7414561582263559, 0.0005095575615996495, 0.8333333333333333]"
"Who said,""Only the dead have seen the end of war?""","Who quoted the phrase, ""The conclusion of wars can only be witnessed by those who have passed away?""",Unknown.,"Who quoted the phrase ""War is only over for the deceased""?","Option 3: The quote ""Only the dead have seen the end of war"" is attributed to Plato.","George Santayana wrote ""Only the dead have seen the end of war""","[0.0, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 0.0, 0.0, 0.857382242878278, 0.061829500495756896, 0.0041779795865295455, 0.9061299338936806, 0.0]","[0.3333333333333333, 1.0, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.950643499692281, 0.947472055753072, 0.6172487627870092, 0.005109098371273527, 0.6666666666666666]"
"Who said,""Only the dead have seen the end of war?""",Who was the person who claimed that war is only ceased by death?,Thomas Hobbes famously claimed that war is only ceased by death.,In what manner was it stated that war is only over for those who have passed away?,Option 4: The quote is attributed to the Greek philosopher Plato.,"George Santayana wrote ""Only the dead have seen the end of war""","[0.0, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 0.0, 0.0, 0.857382242878278, 0.061829500495756896, 0.0041779795865295455, 0.9061299338936806, 0.0]","[0.3333333333333333, 1.0, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.950643499692281, 0.947472055753072, 0.6172487627870092, 0.005109098371273527, 0.6666666666666666]"
